Row,Fact Check Number,Fact Check Text
1,1,VOA
2,1,Full Fact
3,1,FactCheck.org
4,1,AP News
5,1,AP News
6,1,FactCheck.org
7,1,Full Fact
8,1,VERIFYThis.com
9,1,Full Fact
10,1,AP News
11,1,Full Fact
12,1,Full Fact
13,1,Full Fact
14,1,USA Today
15,1,AP News
16,1,Full Fact
17,1,Full Fact
18,1,AP News
19,1,FactCheck.org
20,1,USA Today
